,Order,Wavelength Start A,Region Size A,Wavelength Start B,Region Size B,Both Fibers,Integrated Flux B
291,50,15087.086996678936,0.5788523814335349,15087.086996678936,0.5788523814335349,1,390.4865357184201
292,50,15088.874145031268,0.5769071934373642,15088.874145031268,0.5769071934373642,1,367.5232910062137
293,50,15111.800963403766,0.5506219939416042,15111.90112573908,0.35039582556055393,1,148.17866611164234
294,50,15115.045016347342,0.5466969433146005,15115.045016347342,0.49702475847880123,1,87.4840919206021
295,50,15143.874554215558,0.6019375010619115,15143.874554215558,0.6019375010619115,0,0.0
296,50,15147.563250754465,0.8706030280536652,15147.563250754465,0.8706030280536652,0,0.0
297,50,15186.371327309009,1.2932406996496866,15186.371327309009,1.2932406996496866,0,0.0
298,51,15184.1893480681,5.767827233572461,15184.1893480681,5.767827233572461,0,0.0
299,51,15240.344764535923,1.9832390390292858,15240.398458709615,1.2335389743020642,1,6734.077815090443
300,51,15282.434886590374,0.4432489273312967,15282.434886590374,0.4432489273312967,0,0.0
301,51,15287.528951587605,0.5352095510170329,15287.528951587605,0.5352095510170329,1,2451.476254814353
302,51,15310.602582764559,0.8702836115862738,15310.602582764559,0.8702836115862738,0,0.0
303,51,15331.80087792113,1.1590007363029144,15331.80087792113,1.1590007363029144,1,4650.5216261029655
304,52,15331.733895416166,1.2601014441224834,15331.733895416166,1.2601014441224834,1,3227.946099330773
305,52,15376.495797480347,0.39593740507552866,15376.495797480347,0.39593740507552866,0,0.0
306,52,15391.702889354538,0.7175342959762929,15391.702889354538,0.7175342959762929,0,0.0
307,52,15394.897556244341,0.8234133993519208,15394.897556244341,0.8234133993519208,1,1980.461769155287
308,52,15415.767021652562,1.1097892726065766,15415.767021652562,1.1097892726065766,0,0.0
309,52,15426.239577319482,0.6731719521085324,15426.239577319482,0.6731719521085324,0,0.0
310,52,15429.441736662362,0.5659126991031371,15429.441736662362,0.5659126991031371,0,0.0
311,52,15431.393871609584,0.5635998563284375,15431.393871609584,0.5635998563284375,1,2564.6623902221854
312,52,15432.315776537283,0.5625012781947589,15432.315776537283,0.5625012781947589,1,2500.7325070330935
313,52,15438.36520267013,0.8577354278313578,15438.36520267013,0.8577354278313578,0,0.0
314,52,15461.568579826759,1.09783465696637,15461.568579826759,1.09783465696637,0,0.0
315,52,15467.780024421409,0.5639467458131548,15467.780024421409,0.5639467458131548,0,0.0
316,52,15473.705303831608,0.9244010469901696,15473.705303831608,0.9244010469901696,0,0.0
317,52,15487.85340153601,0.48811632064462174,15487.85340153601,0.48811632064462174,0,0.0
318,52,15488.563146566374,0.48704973340682045,15488.563146566374,0.48704973340682045,0,0.0
319,52,15500.219665759509,1.1924762829239626,15500.347661692509,1.0644803499235422,1,370.10479967880855
320,52,15509.293482077628,0.9491788019440719,15509.334819037535,0.9078418420376693,1,590.4752446147472
321,52,15517.517148292212,0.36047205361865053,15517.517148292212,0.36047205361865053,0,0.0
322,53,15500.241986415784,1.1465753606662474,15500.241986415784,1.1465753606662474,1,356.5551570178509
323,53,15509.13206150876,1.0747102073382848,15509.19180513106,1.0149665850385645,1,628.7162653441444
324,53,15531.682502496358,0.6375816265335743,15531.682502496358,0.6375816265335743,0,0.0
325,53,15539.409808597253,0.515882407049503,15539.409808597253,0.515882407049503,1,934.5114556957118
326,53,15540.612918740622,0.6293397433673817,15540.612918740622,0.6293397433673817,1,962.4605537410658
327,53,15545.630966819304,0.9649820300237479,15545.630966819304,0.9649820300237479,1,1395.737630441709
328,53,15569.643195723564,0.9273933076055982,15569.643195723564,0.9273933076055982,1,864.0207522850284
329,53,15580.670378339339,0.4813510638741718,15580.670378339339,0.4813510638741718,0,0.0
330,53,15597.150475748074,0.87956952921013,15597.150475748074,0.87956952921013,1,3392.7340165002147
331,53,15612.18224057199,0.751092299073207,15612.18224057199,0.751092299073207,0,0.0
332,53,15630.663864906355,1.1961293927306542,15630.663864906355,1.1961293927306542,1,1648.4133245667658
333,53,15654.50442406607,1.1188154192423099,15654.50442406607,1.1188154192423099,1,2779.321830279572
334,53,15655.846544148488,0.5798764259361633,15655.846544148488,0.5798764259361633,1,275.237591200546
335,53,15657.494243618341,0.576930547671509,15657.494243618341,0.576930547671509,1,309.72017211216746
336,54,15653.178464552293,3.2822220348934934,15653.674622180028,2.7860644071588467,1,1704.6472044580978
337,54,15657.078693382524,0.926242542655018,15657.078693382524,0.926242542655018,0,0.0
338,54,15701.48749418294,1.4604760850288585,15701.838283698225,1.1096865697436442,1,1005.2394445126937
339,54,15737.44974832543,0.9388977027192595,15737.44974832543,0.9388977027192595,0,0.0
340,54,15738.885087914246,0.8264451778304647,15738.885087914246,0.8264451778304647,0,0.0
341,54,15746.116468567308,0.92449754757763,15746.116468567308,0.92449754757763,0,0.0
342,54,15751.20874357693,0.9158013146843587,15751.20874357693,0.9158013146843587,0,0.0
343,54,15759.28757202088,1.8016721370986488,15759.659030324889,1.4302138330895104,1,220.79890839947123
344,54,15764.935735200037,0.9438579289362679,15764.935735200037,0.9438579289362679,0,0.0
345,54,15767.239723976456,0.5742925219838071,15767.239723976456,0.5742925219838071,0,0.0
346,54,15773.828454864099,1.0806320956689888,15773.828454864099,1.0806320956689888,0,0.0
347,54,15779.0535673344,0.712506184265294,15779.0535673344,0.712506184265294,0,0.0
348,54,15780.52821836781,0.8621930797671666,15780.781977947796,0.608433499781313,1,176.70596173541807
349,54,15782.402615952089,0.9594477073387679,15782.705825558254,0.6562381011735852,1,132.51021656974206
350,54,15792.7421089506,1.084115791018121,15792.7421089506,1.084115791018121,0,0.0
351,54,15806.325590729051,2.2815430083974206,15806.325590729051,2.2815430083974206,0,0.0
352,54,15829.315579507007,1.6473686003337207,15829.717070948118,1.2458771592228004,1,748.9245040319863
353,54,15832.159727336257,1.5886660382748232,15832.513459902486,1.2349334720456682,1,7602.91456715695
354,54,15841.227224597213,0.9860532716083981,15841.227224597213,0.9860532716083981,0,0.0
355,54,15842.384426717661,0.9821570908243302,15842.384426717661,0.9821570908243302,0,0.0
356,54,15847.051619478327,1.67826897427949,15847.304003161695,1.4258852909115376,1,2042.0538820041
357,55,15829.538772862996,1.4958258093356562,15829.60114680602,1.433451866310861,1,445.85856168262694
358,55,15832.590190372295,1.428822667843633,15832.590190372295,1.428822667843633,1,5250.506277253657
359,55,15841.621795791676,0.6767383801779943,15841.621795791676,0.6767383801779943,0,0.0
360,55,15842.667441308158,0.6759202257944708,15842.667441308158,0.6759202257944708,0,0.0
361,55,15847.26541060543,1.466079121986695,15847.26541060543,1.466079121986695,1,2348.3847459927147
362,55,15861.568316402383,0.5403684100383543,15861.568316402383,0.5403684100383543,0,0.0
